Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,recidence_Time_Ratio,binary_outcome
A814788,Unknown,Public Assist,Sick,Cat,Domestic Longhair,Black,2010-03-05 00:00:00,521,2020-03-05 18:44:00,2020-03-06 11:39:00,522,Neutered,Male,Neutered,Male,500 Vargas,Austin,TX,3654,0
A814787,Arya,Stray,Normal,Dog,Anatol Shepherd,Cream,2019-04-05 00:00:00,47,2020-03-05 18:26:00,2020-03-06 11:45:00,48,Intact,Female,Intact,Female,35 And Airport Blvd,Austin,TX,336,1
A814786,Willow,Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2019-03-05 00:00:00,52,2020-03-05 18:29:00,2020-03-07 13:53:00,52,Intact,Female,Intact,Female,Unknown address,Travis,TX,184,1
A814785,Unknown,Stray,Normal,Other,Rabbit Sh,Tortie,2018-03-05 00:00:00,104,2020-03-05 18:18:00,2020-03-15 17:17:00,105,Unknown,Unknown,Unknown,Unknown,902 Glazier Circle,Austin,TX,73,1
A814784,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-09 13:26:00,22,Intact,Male,Neutered,Male,Unknown address,Austin,TX,39,1
A814783,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-09 14:02:00,22,Intact,Male,Neutered,Male,Unknown address,Austin,TX,39,1
A814782,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-07 19:15:00,22,Intact,Female,Spayed,Female,Unknown address,Austin,TX,52,1
A814781,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-08 14:27:00,22,Intact,Female,Spayed,Female,Unknown address,Austin,TX,52,1
A814780,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Red,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-08 13:22:00,22,Intact,Female,Spayed,Female,Unknown address,Austin,TX,52,1
A814779,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever,Red,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-07 18:57:00,22,Intact,Male,Neutered,Male,Unknown address,Austin,TX,52,1
A814778,Saucy,Owner Surrender,Normal,Dog,Labrador Retriever,Brown,2019-10-02 00:00:00,22,2020-03-05 17:16:00,2020-03-14 18:40:00,23,Intact,Female,Spayed,Female,Unknown address,Austin,TX,16,1
A814775,Chewy,Stray,Normal,Dog,Wire Hair Fox Terrier Mix,Red,2017-03-05 00:00:00,156,2020-03-05 17:11:00,2020-03-06 13:10:00,156,Intact,Male,Intact,Male,2308 Wichersham Ln,Austin,TX,1097,1
A814772,Lanie,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2007-03-05 00:00:00,678,2020-03-05 16:37:00,2020-03-10 14:19:00,679,Intact,Female,Intact,Female,Demaret Street And Ora Lane,Travis,TX,950,1
A814771,Unknown,Abandoned,Normal,Cat,Domestic Shorthair,Orange Tabby,2018-03-05 00:00:00,104,2020-03-05 16:37:00,2020-03-05 16:47:00,104,Intact,Female,Intact,Female,1156 W Cesar Chavez,Austin,TX,732,1
A814770,Unknown,Wildlife,Sick,Other,Bat,Brown,2018-03-05 00:00:00,104,2020-03-05 16:47:00,2020-03-06 11:48:00,104,Unknown,Unknown,Unknown,Unknown,710 W Howard Ln,Austin,TX,732,0
A814768,Lexi,Stray,Normal,Dog,Labrador Retriever Mix,Tan,2018-03-05 00:00:00,104,2020-03-05 16:20:00,2020-03-15 17:54:00,105,Intact,Female,Spayed,Female,12101 Timber Arch Lane,Travis,TX,67,1
A814767,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-03-05 00:00:00,52,2020-03-05 16:24:00,2020-03-06 11:47:00,52,Unknown,Unknown,Unknown,Unknown,4401 Freidrich Ln,Austin,TX,367,0
A814765,Ruby,Stray,Normal,Dog,Labrador Retriever Mix,Tan,2018-03-05 00:00:00,104,2020-03-05 15:38:00,2020-03-15 13:27:00,105,Intact,Female,Spayed,Female,6201 Wideleaf Drive,Austin,TX,73,1
A814764,Unknown,Stray,Sick,Cat,Domestic Shorthair,Black,2018-03-05 00:00:00,104,2020-03-05 14:50:00,2020-03-09 10:48:00,105,Spayed,Female,Spayed,Female,2301 Durwood,Austin,TX,183,1
A814763,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,2018-03-05 00:00:00,104,2020-03-05 14:12:00,2020-03-14 19:17:00,105,Intact,Female,Spayed,Female,Lendall Road And Stoneleigh Road,Austin,TX,73,1
A814762,Paisley,Owner Surrender,Normal,Cat,Domestic Shorthair,Calico,2012-03-12 00:00:00,416,2020-03-05 13:45:00,2020-03-25 08:08:00,419,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,146,1
A814757,Finn,Stray,Normal,Dog,Labrador Retriever,White,2019-08-05 00:00:00,30,2020-03-05 12:23:00,2020-03-09 17:50:00,31,Intact,Male,Neutered,Male,124 West Anderson Lane,Austin,TX,43,1
A814754,Sam,Public Assist,Normal,Dog,Pit Bull,Brown,2018-03-05 00:00:00,104,2020-03-05 11:12:00,2020-03-06 11:08:00,104,Intact,Male,Intact,Male,9400 Neenah Ave,Austin,TX,732,1
A814750,Diesel,Owner Surrender,Injured,Dog,Pit Bull,Brown,2020-03-02 00:00:00,0,2020-03-05 08:48:00,2020-03-05 10:23:00,0,Intact,Male,Intact,Male,11025 Parinoy Lane,Austin,TX,4,0
A814749,Sabbie,Owner Surrender,Injured,Dog,Pit Bull,Brown,2020-03-02 00:00:00,0,2020-03-05 08:48:00,2020-03-05 10:23:00,0,Intact,Female,Intact,Female,11025 Parinoy Lane,Austin,TX,4,0
A814748,Unknown,Stray,Injured,Other,Rabbit Lh,White,2019-03-05 00:00:00,52,2020-03-05 08:17:00,2020-03-05 12:53:00,52,Unknown,Unknown,Unknown,Unknown,Elroy And Ross Rd,Austin,TX,367,1
A814746,Unknown,Stray,Injured,Dog,Dachshund Wirehair Mix,Tan,2017-03-05 00:00:00,156,2020-03-05 08:01:00,2020-03-15 16:08:00,158,Intact,Male,Neutered,Male,William Cannon And Woodrift,Austin,TX,100,1
A814745,Unknown,Stray,Injured,Dog,Dachshund Wirehair Mix,Brown Brindle,2019-03-05 00:00:00,52,2020-03-05 08:01:00,2020-03-13 18:37:00,53,Intact,Male,Neutered,Male,William Cannon And Woodrift,Austin,TX,41,1
A814742,Unknown,Wildlife,Injured,Other,Bat,Brown,2019-03-04 00:00:00,52,2020-03-04 22:58:00,2020-03-05 09:59:00,52,Unknown,Unknown,Unknown,Unknown,12736 Withers Way,Austin,TX,367,0
A814741,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2018-03-04 00:00:00,104,2020-03-05 08:40:00,2020-03-05 10:38:00,104,Unknown,Unknown,Unknown,Unknown,Lomita Verde Circle,Austin,TX,733,0
A814740,Unknown,Stray,Normal,Dog,Dachshund,White,2020-01-04 00:00:00,8,2020-03-04 18:54:00,2020-03-09 18:25:00,9,Intact,Female,Spayed,Female,Unknown address,Austin,TX,12,1
A814739,Unknown,Stray,Normal,Dog,Dachshund,Tricolor,2020-01-04 00:00:00,8,2020-03-04 18:54:00,2020-03-09 16:47:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,12,1
A814738,Unknown,Stray,Normal,Dog,Dachshund,Tricolor,2020-01-04 00:00:00,8,2020-03-04 18:54:00,2020-03-12 00:00:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,8,1
A814737,Oscar,Stray,Normal,Dog,Dachshund,Black,2020-01-04 00:00:00,8,2020-03-04 18:54:00,2020-03-10 11:46:00,9,Intact,Male,Neutered,Male,Unknown address,Austin,TX,10,1
A814736,Unknown,Stray,Normal,Dog,Dachshund,Black,2019-03-05 00:00:00,52,2020-03-04 18:54:00,2020-03-09 16:35:00,52,Intact,Female,Spayed,Female,Unknown address,Austin,TX,73,1
A814734,Unknown,Stray,Normal,Dog,Miniature Poodle,Black,2018-03-04 00:00:00,104,2020-03-04 18:17:00,2020-03-06 16:48:00,104,Intact,Male,Intact,Male,1930 W Rundberg Ln,Austin,TX,366,1
A814733,Neon,Stray,Normal,Dog,Labrador Retriever,Tan,2017-03-04 00:00:00,156,2020-03-04 17:29:00,2020-03-12 11:00:00,157,Intact,Female,Spayed,Female,701 East 53Rd Street,Austin,TX,137,1
A814732,Enzo,Owner Surrender,Normal,Dog,Pit Bull,White,2018-03-04 00:00:00,104,2020-03-04 16:56:00,2020-03-20 16:46:00,106,Intact,Male,Intact,Male,Unknown address,Austin,TX,46,1
A814731,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2018-03-04 00:00:00,104,2020-03-04 17:21:00,2020-03-05 10:38:00,104,Intact,Male,Intact,Male,5609 Adams Ave,Austin,TX,732,0
A814727,Unknown,Wildlife,Normal,Other,Bat,Black,2018-03-04 00:00:00,104,2020-03-04 16:35:00,2020-03-05 09:57:00,104,Unknown,Unknown,Unknown,Unknown,3011 North Lamar Boulevard,Austin,TX,732,0
A814725,Riley,Stray,Normal,Dog,Manchester Terrier Mix,Brown,2019-03-04 00:00:00,52,2020-03-04 16:30:00,2020-03-09 18:38:00,53,Intact,Female,Spayed,Female,8712 Old Manor Rd,Travis,TX,61,1
A814721,Unknown,Stray,Normal,Dog,Catahoula,Tan,2019-10-20 00:00:00,19,2020-03-04 15:34:00,2020-03-09 16:40:00,20,Intact,Female,Spayed,Female,3000 N Fm 973,Travis,TX,23,1
A814720,Belle,Stray,Normal,Dog,Anatol Shepherd,Tan,2019-03-04 00:00:00,52,2020-03-04 15:37:00,2020-03-08 12:20:00,52,Intact,Female,Intact,Female,21834 Ann Showers,Travis,TX,92,1
A814719,Dash,Owner Surrender,Normal,Dog,German Shepherd,Blue Merle,2019-08-04 00:00:00,30,2020-03-04 14:59:00,2020-03-05 15:07:00,30,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,107,1
A814718,Unknown,Stray,Normal,Cat,Domestic Shorthair,Black,2016-03-04 00:00:00,208,2020-03-04 14:51:00,2020-03-09 14:57:00,209,Intact,Male,Intact,Male,5505 Stuart Circle,Austin,TX,244,1
A814716,Q.T.,Owner Surrender,Normal,Cat,Domestic Shorthair,Tortie,2019-09-09 00:00:00,25,2020-03-04 14:02:00,2020-03-27 08:04:00,28,Spayed,Female,Spayed,Female,3411 Andtree Boulevard,Austin,TX,8,1
A814711,General,Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2017-03-04 00:00:00,156,2020-03-04 13:35:00,2020-03-04 18:46:00,156,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,1097,0
A814710,Shadow,Stray,Normal,Cat,Domestic Shorthair,Orange Tabby,2016-03-04 00:00:00,208,2020-03-04 13:43:00,2020-03-07 13:21:00,209,Neutered,Male,Neutered,Male,Steck & Stillwood,Austin,TX,487,1
A814709,Remy,Stray,Normal,Dog,Pit Bull,Brown,2017-03-04 00:00:00,156,2020-03-04 13:13:00,2020-03-04 15:57:00,156,Intact,Female,Intact,Female,Metric Blvd & Cedar Bend,Austin,TX,1097,1
A814708,Luna,Owner Surrender,Normal,Dog,German Shepherd,Tan,2016-03-04 00:00:00,208,2020-03-04 13:13:00,2020-03-08 18:00:00,209,Spayed,Female,Spayed,Female,Unknown address,Travis,TX,292,1
A814707,Nova,Stray,Normal,Dog,Pit Bull,Blue,2019-09-04 00:00:00,26,2020-03-04 13:13:00,2020-03-04 15:55:00,26,Intact,Female,Intact,Female,Metric Blvd & Cedar Bend,Austin,TX,183,1
A814705,Moon,Abandoned,Normal,Dog,Pit Bull,Black,2019-03-04 00:00:00,52,2020-03-04 11:54:00,2020-03-12 10:58:00,53,Intact,Female,Intact,Female,1662 Rutland Drive,Austin,TX,46,1
A814704,Parker,Stray,Normal,Dog,German Shepherd,Black,2017-03-04 00:00:00,156,2020-03-04 11:38:00,2020-03-12 10:58:00,157,Intact,Male,Neutered,Male,Sassman Road And Thaxton Road,Austin,TX,137,1
A814702,Unknown,Wildlife,Normal,Other,Bat,Brown,2018-03-04 00:00:00,104,2020-03-04 11:33:00,2020-03-05 09:55:00,104,Unknown,Unknown,Unknown,Unknown,5800 E Mlk,Austin,TX,732,0
A814697,Cookie,Owner Surrender,Pregnant,Dog,American Bulldog,White,2018-03-04 00:00:00,104,2020-03-04 07:21:00,2020-03-13 14:39:00,105,Spayed,Female,Spayed,Female,7116 Windrift Way,Austin,TX,73,1
A814692,Unknown,Wildlife,Injured,Other,Bat,Brown,2019-03-03 00:00:00,52,2020-03-03 22:54:00,2020-03-04 12:47:00,52,Unknown,Unknown,Unknown,Unknown,3351 Killingsworth Ln,Pflugerville,TX,367,0
A814690,Fudge Brownie,Stray,Normal,Dog,Black Mouth Cur Mix,Brown,2016-11-03 00:00:00,173,2020-03-03 18:37:00,2020-03-04 18:34:00,173,Neutered,Male,Neutered,Male,18000 Basket Flower Bend,Travis,TX,1217,1
A814689,Howie,Stray,Normal,Dog,Anatol Shepherd,Tan,2019-12-19 00:00:00,10,2020-03-03 18:19:00,2020-03-07 17:44:00,11,Intact,Male,Neutered,Male,Metric Boulevard And Parmer Lane,Austin,TX,19,1
A814685,Unknown,Stray,Normal,Dog,Newfoundland,Black,2020-01-03 00:00:00,8,2020-03-03 17:06:00,2020-03-07 17:13:00,9,Intact,Female,Spayed,Female,5106 Springdale Road,Austin,TX,12,1
A814684,Unknown,Stray,Normal,Dog,Great Pyrenees,Brown,2020-01-10 00:00:00,7,2020-03-03 16:38:00,2020-03-07 17:47:00,8,Intact,Female,Spayed,Female,Old Sanantonio Rd,Austin,TX,11,1
A814683,Unknown,Wildlife,Sick,Other,Raccoon,Brown,2019-03-03 00:00:00,52,2020-03-03 16:38:00,2020-03-03 17:01:00,52,Unknown,Unknown,Unknown,Unknown,400 Inwood,Travis,TX,367,0
A814682,Francis,Stray,Injured,Dog,Rhod Ridgeback,Red,2017-03-04 00:00:00,156,2020-03-03 16:36:00,2020-03-04 11:34:00,156,Spayed,Female,Spayed,Female,1200 West Braker Lane,Austin,TX,1096,1
A814681,Yugi,Owner Surrender,Normal,Cat,Siamese Mix,Flame Point,2017-03-03 00:00:00,156,2020-03-03 16:06:00,2020-03-09 17:11:00,157,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,157,1
A814677,Data,Owner Surrender,Normal,Cat,Domestic Shorthair,Brown Tabby,2017-09-03 00:00:00,130,2020-03-03 15:38:00,2020-03-06 17:57:00,130,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,228,1
A814676,Unknown,Stray,Normal,Dog,Labrador Retriever,Black,2020-01-03 00:00:00,8,2020-03-03 15:40:00,2020-03-07 16:25:00,9,Intact,Male,Neutered,Male,North Plaza Dr & Rundberg,Austin,TX,12,1
A814674,Unknown,Owner Surrender,Normal,Dog,American Staffordshire Terrier,Fawn,2020-01-03 00:00:00,8,2020-03-03 15:18:00,2020-03-05 17:38:00,8,Intact,Female,Spayed,Female,Unknown address,Travis,TX,20,1
A814673,Nola-Kate,Owner Surrender,Normal,Dog,American Staffordshire Terrier,Fawn,2020-01-03 00:00:00,8,2020-03-03 15:18:00,2020-03-05 17:14:00,8,Intact,Female,Spayed,Female,Unknown address,Travis,TX,20,1
A814672,Unknown,Owner Surrender,Normal,Dog,American Staffordshire Terrier,Fawn,2020-01-03 00:00:00,8,2020-03-03 15:18:00,2020-03-05 18:27:00,8,Intact,Female,Spayed,Female,Unknown address,Travis,TX,20,1
A814671,Unknown,Owner Surrender,Normal,Dog,American Staffordshire Terrier,Fawn,2020-01-03 00:00:00,8,2020-03-03 15:18:00,2020-03-05 18:03:00,8,Intact,Male,Neutered,Male,Unknown address,Travis,TX,20,1
A814670,Unknown,Owner Surrender,Normal,Dog,American Staffordshire Terrier,Fawn,2020-01-03 00:00:00,8,2020-03-03 15:18:00,2020-03-04 17:46:00,8,Intact,Male,Neutered,Male,Unknown address,Travis,TX,30,1
A814664,Unknown,Wildlife,Normal,Other,Bat,Brown,2017-03-03 00:00:00,156,2020-03-03 14:31:00,2020-03-04 09:40:00,156,Unknown,Unknown,Unknown,Unknown,7500 S Pleasnat Valley,Austin,TX,1097,0
A814663,Billy,Stray,Sick,Dog,Chihuahua Shorthair,Black,2020-01-10 00:00:00,7,2020-03-03 14:04:00,2020-03-10 18:20:00,8,Intact,Male,Neutered,Male,Ann Showers Drive,Travis,TX,7,1
A814662,Unknown,Stray,Sick,Dog,Chihuahua Shorthair,Red,2020-01-10 00:00:00,7,2020-03-03 14:04:00,2020-03-10 17:36:00,8,Intact,Female,Spayed,Female,Ann Showers Drive,Travis,TX,7,1
A814661,Unknown,Stray,Sick,Dog,Chihuahua Shorthair,Red,2020-01-10 00:00:00,7,2020-03-03 14:04:00,2020-03-10 17:50:00,8,Intact,Male,Neutered,Male,Ann Showers Drive,Travis,TX,7,1
A814660,Unknown,Stray,Sick,Dog,Chihuahua Shorthair,Black,2020-01-10 00:00:00,7,2020-03-03 14:04:00,2020-03-09 18:32:00,8,Intact,Female,Spayed,Female,Ann Showers Drive,Travis,TX,8,1
A814659,Shy,Stray,Normal,Dog,Black Mouth Cur Mix,Brown,2019-12-19 00:00:00,10,2020-03-03 14:02:00,2020-03-07 17:31:00,11,Intact,Female,Spayed,Female,Bluff Springs And William Cannon,Austin,TX,15,1
A814652,Unknown,Stray,Injured,Cat,Domestic Shorthair,Orange,2018-03-03 00:00:00,104,2020-03-03 13:19:00,2020-03-03 17:50:00,104,Neutered,Male,Neutered,Male,6100 Calmar,Austin,TX,732,1
A814651,Unknown,Stray,Normal,Dog,Basset Hound,White,2018-03-03 00:00:00,104,2020-03-03 13:02:00,2020-03-07 16:11:00,105,Spayed,Female,Spayed,Female,Enfield And Winsted Lane,Austin,TX,146,1
A814650,Tuffy,Stray,Normal,Dog,German Shepherd,Tricolor,2019-11-03 00:00:00,17,2020-03-03 12:51:00,2020-03-15 15:03:00,19,Intact,Male,Neutered,Male,10555 Highway 290,Manor,TX,9,1
A814647,Gelato,Stray,Normal,Dog,German Shepherd,Brown,2018-03-03 00:00:00,104,2020-03-03 12:36:00,2020-03-03 14:26:00,104,Intact,Male,Intact,Male,18701 Blake Manor Rd,Austin,TX,732,1
A814646,Zaya,Owner Surrender,Normal,Dog,Akita Mix,Gray,2019-12-19 00:00:00,10,2020-03-03 12:32:00,2020-03-05 16:29:00,11,Intact,Female,Spayed,Female,Unknown address,Austin,TX,25,1
A814645,Uma,Owner Surrender,Normal,Dog,Pit Bull Mix,Black,2019-03-03 00:00:00,52,2020-03-03 12:32:00,2020-03-12 12:12:00,53,Intact,Female,Intact,Female,Unknown address,Austin,TX,41,1
A814644,Abby Cadabby,Owner Surrender,Normal,Cat,Domestic Shorthair,Black,2016-09-03 00:00:00,182,2020-03-03 12:19:00,2020-03-08 21:06:00,183,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,213,1
A814643,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,2018-03-03 00:00:00,104,2020-03-03 12:04:00,2020-03-07 15:24:00,105,Intact,Male,Intact,Male,1709 East Highway 71,Austin,TX,146,1
A814642,Unknown,Owner Surrender,Normal,Dog,Australian Shepherd Mix,Black,2020-01-10 00:00:00,7,2020-03-03 11:31:00,2020-03-03 15:28:00,7,Intact,Male,Intact,Male,2009 Blue Meadow Drive,Austin,TX,54,1
A814641,Unknown,Owner Surrender,Normal,Dog,Australian Shepherd Mix,Black,2020-01-10 00:00:00,7,2020-03-03 11:31:00,2020-03-03 15:27:00,7,Intact,Male,Intact,Male,2009 Blue Meadow Drive,Austin,TX,54,1
A814640,Astrid,Public Assist,Normal,Dog,Alaskan Husky,Black,2018-03-03 00:00:00,104,2020-03-03 11:35:00,2020-03-06 11:28:00,104,Intact,Female,Intact,Female,Unknown address,Austin,TX,244,1
A814639,Unknown,Owner Surrender,Normal,Dog,Australian Shepherd Mix,Black,2020-01-10 00:00:00,7,2020-03-03 11:31:00,2020-03-03 15:28:00,7,Intact,Male,Intact,Male,2009 Blue Meadow Drive,Austin,TX,54,1
A814630,Scotty,Public Assist,Normal,Dog,Miniature Schnauzer,Gray,2018-09-04 00:00:00,78,2020-03-03 10:26:00,2020-03-04 12:15:00,78,Intact,Female,Intact,Female,11600 South Ih 35,Austin,TX,274,1
A814620,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black Tabby,2018-03-03 00:00:00,104,2020-03-03 08:32:00,2020-03-08 13:46:00,105,Intact,Male,Intact,Male,Westgate And Ektom,Austin,TX,122,0
A814619,Skyler,Stray,Normal,Dog,Border Collie,Black,2014-03-03 00:00:00,313,2020-03-03 08:27:00,2020-03-03 14:44:00,313,Neutered,Male,Neutered,Male,12017 Amherst Drive,Austin,TX,2193,1
A814618,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2019-03-03 00:00:00,52,2020-03-03 08:25:00,2020-03-03 16:22:00,52,Unknown,Unknown,Unknown,Unknown,Manchaca,Austin,TX,367,0
A814617,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2020-02-17 00:00:00,2,2020-03-03 08:15:00,2020-03-03 09:15:00,2,Unknown,Unknown,Unknown,Unknown,4434 Frontier Trail,Austin,TX,16,0
A814616,Unknown,Stray,Injured,Dog,Pit Bull,Blue,2016-03-03 00:00:00,208,2020-03-03 07:55:00,2020-03-03 08:37:00,208,Intact,Female,Intact,Female,Patsy Pkwy And Stoneleigh,Austin,TX,1462,0
A814613,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-03-02 00:00:00,52,2020-03-02 20:02:00,2020-03-03 09:51:00,52,Unknown,Unknown,Unknown,Unknown,5511 Hibiscus Dr,Austin,TX,367,0
A814612,Basil,Stray,Normal,Dog,Australian Shepherd Mix,Black,2020-01-24 00:00:00,5,2020-03-02 19:00:00,2020-03-21 16:07:00,8,Intact,Female,Spayed,Female,Night Star Drive And Warrior Lane,Travis,TX,2,1
A814611,Dill,Stray,Normal,Dog,Labrador Retriever Mix,Black,2020-01-24 00:00:00,5,2020-03-02 19:00:00,2020-03-25 12:19:00,8,Intact,Male,Neutered,Male,Night Star Drive And Warrior Lane,Travis,TX,2,1
A814606,Unknown,Stray,Normal,Dog,Labrador Retriever,Brown Brindle,2020-02-18 00:00:00,1,2020-03-02 18:37:00,2020-03-12 13:17:00,3,Intact,Female,Intact,Female,216 East Parsons Street,Travis,TX,1,1
A814605,Unknown,Stray,Normal,Dog,Labrador Retriever,Black,2020-02-18 00:00:00,1,2020-03-02 18:37:00,2020-03-12 13:17:00,3,Intact,Male,Intact,Male,216 East Parsons Street,Travis,TX,1,1
A814604,Percy,Stray,Normal,Dog,Labrador Retriever,Black,2018-09-02 00:00:00,78,2020-03-02 18:37:00,2020-03-12 13:16:00,79,Intact,Female,Intact,Female,216 East Parsons Street,Travis,TX,55,1
A814602,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,2010-03-02 00:00:00,521,2020-03-02 17:34:00,2020-03-06 12:18:00,522,Intact,Male,Intact,Male,Stassney And Congress,Austin,TX,914,1
A814592,Hazel,Stray,Normal,Dog,Miniature Schnauzer,Buff,2019-12-18 00:00:00,10,2020-03-02 16:34:00,2020-03-06 17:06:00,11,Intact,Female,Spayed,Female,4805 Clear View Drive,Austin,TX,15,1
A814586,Mulan,Stray,Normal,Dog,German Shepherd Mix,White,2019-11-02 00:00:00,17,2020-03-02 16:02:00,2020-03-15 14:59:00,19,Intact,Female,Spayed,Female,4601 Granny Drive,Travis,TX,9,1
A814585,Charlie,Owner Surrender,Normal,Dog,Labrador Retriever,Red,2018-03-02 00:00:00,105,2020-03-09 12:13:00,2020-03-12 17:07:00,105,Neutered,Male,Neutered,Male,Unknown address,Travis,TX,185,1
A814583,Unknown,Stray,Normal,Dog,German Shepherd Mix,Brown,2019-12-18 00:00:00,10,2020-03-02 16:02:00,2020-03-07 19:12:00,11,Intact,Female,Spayed,Female,4601 Granny Drive,Travis,TX,13,1
A814581,Jake,Stray,Normal,Dog,Chihuahua Shorthair,Tricolor,2018-03-02 00:00:00,104,2020-03-02 15:19:00,2020-03-18 11:38:00,106,Intact,Male,Neutered,Male,2303 Teri Road,Austin,TX,46,1
A814579,Jasper,Stray,Normal,Dog,Chihuahua Shorthair,Tricolor,2018-03-02 00:00:00,104,2020-03-02 15:19:00,2020-03-18 11:38:00,106,Intact,Male,Neutered,Male,2303 Teri Road,Austin,TX,46,1
A814576,Yukine,Public Assist,Normal,Dog,German Shepherd,Brown,2019-01-06 00:00:00,60,2020-03-06 12:56:00,2020-03-13 11:18:00,61,Intact,Male,Intact,Male,Unknown address,Austin,TX,61,1
A814575,Oso Poldor,Owner Surrender,Normal,Dog,Great Pyrenees,White,2014-03-02 00:00:00,313,2020-03-02 14:30:00,2020-03-16 16:53:00,315,Intact,Male,Neutered,Male,Unknown address,Austin,TX,146,1
A814574,Dulce Gabana,Owner Surrender,Normal,Dog,Boxer Mix,White,2014-03-02 00:00:00,313,2020-03-02 14:30:00,2020-03-10 14:17:00,314,Intact,Female,Intact,Female,Unknown address,Austin,TX,274,1
A814573,Tortis,Stray,Normal,Other,Tortoise,Brown,2015-03-02 00:00:00,261,2020-03-02 14:20:00,2020-03-02 18:37:00,261,Intact,Male,Intact,Male,5803 Nuckols Crossing Road,Austin,TX,1828,1
A814571,Bella,Stray,Normal,Dog,Redbone Hound,Red,2019-11-02 00:00:00,17,2020-03-02 13:57:00,2020-03-25 11:50:00,20,Intact,Female,Spayed,Female,2100 East 17Th Street,Austin,TX,5,1
A814570,Brody,Stray,Normal,Dog,Labrador Retriever,Black,2019-07-02 00:00:00,34,2020-03-02 13:45:00,2020-03-17 14:10:00,37,Intact,Male,Neutered,Male,South 1St Street And West Stassney Lane,Austin,TX,15,1
A814566,Unknown,Abandoned,Sick,Dog,Siberian Husky,White,2018-03-02 00:00:00,104,2020-03-02 13:05:00,2020-03-06 16:25:00,105,Neutered,Male,Neutered,Male,124 West Anderson Lane,Austin,TX,146,0
A814563,Duffy,Owner Surrender,Normal,Other,Rabbit Sh Mix,Brown,2019-09-02 00:00:00,26,2020-03-02 12:42:00,2020-03-19 18:00:00,28,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,10,1
A814562,Fluffy,Owner Surrender,Normal,Other,Rabbit Sh Mix,White,2019-09-02 00:00:00,26,2020-03-02 12:42:00,2020-03-19 18:00:00,28,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,10,1
A814561,Winnie,Owner Surrender,Normal,Dog,Pit Bull,White,2014-03-02 00:00:00,313,2020-03-02 12:15:00,2020-03-08 19:18:00,314,Spayed,Female,Spayed,Female,Unknown address,Austin,TX,313,1
A814556,Reese,Stray,Normal,Dog,Pit Bull,Brown Brindle,2018-03-02 00:00:00,104,2020-03-02 12:02:00,2020-03-14 17:14:00,106,Intact,Female,Spayed,Female,9121 North Ih 35 Northbound,Austin,TX,56,1
A814555,Hercules,Stray,Normal,Dog,Pit Bull,Tan,2017-03-02 00:00:00,156,2020-03-02 11:57:00,2020-03-10 17:22:00,157,Intact,Male,Neutered,Male,East William Cannon Drive And Bluff Springs Road,Austin,TX,122,1
