Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,binary_outcome,recidence_Time_Ratio
A704333,Oso,Public Assist,Normal,Dog,Chihuahua Longhair,Buff,10/5/2014 0:00,34,6/5/2015 17:08,6/13/2015 17:24,35,Male,Neutered,Male,Neutered,4715 Cedargrove Dr,Austin,TX,1,1129
A766797,Sadie,Stray,Normal,Dog,Labrador Retriever Mix,Black,2/16/2016 0:00,104,2/16/2018 18:07,2/17/2018 11:53,104,Female,Spayed,Female,Spayed,11921 North Mopac Expressway,Austin,TX,1,99
A807148,Austin,Stray,Normal,Dog,Black,Black,10/21/2017 0:00,104,10/21/2019 12:41,11/4/2019 15:37,106,Female,Intact,Female,Spayed,South First Street And Oltorf Street,Austin,TX,1,2138
A806527,Unknown,Stray,Injured,Cat,Domestic Shorthair,Blue Tabby,9/12/2011 0:00,421,10/12/2019 8:06,11/7/2019 11:44,425,Male,Neutered,Male,Neutered,1410 Sanchez,Austin,TX,1,4137
A711516,Unknown,Stray,Normal,Dog,Australian Kelpie Mix,Black,6/7/2015 0:00,13,9/7/2015 18:53,9/9/2015 13:56,13,Female,Intact,Female,Intact,Unknown address,Outside Jurisdiction,unknown,1,99
A741041,Paco,Public Assist,Normal,Dog,Soft Coated Wheaten Terrier,Brown,6/29/2016 0:00,26,12/29/2016 13:56,1/6/2017 18:59,27,Male,Intact,Male,Neutered,508 E Howard Ln,Austin,TX,1,1137
A741427,Shadow,Stray,Normal,Dog,German Shepherd Mix,Black,6/2/2016 0:00,54,6/21/2017 16:08,6/21/2017 18:23,54,Male,Neutered,Male,Neutered,8106 Brodie Lane,Austin,TX,1,99
A685544,Unknown,Wildlife,Normal,Other,Bat,Brown,7/9/2014 0:00,4,8/9/2014 0:13,8/9/2014 9:31,4,Unknown,Unknown,Unknown,Unknown,7201 S Congress Ave,Austin,TX,0,97
A702209,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,4/20/2015 0:00,2,5/10/2015 16:55,5/10/2015 19:30,2,Unknown,Unknown,Unknown,Unknown,Thome Vally And Gilwell,Austin,TX,1,95
A742119,Clara,Stray,Normal,Dog,Labrador Retriever Mix,Yellow,1/16/2013 0:00,208,1/15/2017 12:13,1/16/2017 13:10,208,Female,Spayed,Female,Spayed,18800 Hamilton Pool Rd,Travis,TX,1,99
A687341,Unknown,Stray,Normal,Cat,Domestic Medium Hair Mix,Black Smoke,8/3/2014 0:00,4,9/3/2014 15:18,9/3/2014 18:52,4,Male,Intact,Male,Intact,4821 E Riverside Dr,Austin,TX,1,97
A774763,Marco,Stray,Sick,Dog,Labrador Retriever Mix,Black,11/19/2017 0:00,30,6/19/2018 21:45,9/12/2018 12:42,42,Male,Intact,Male,Intact,5100 Blessing,Austin,TX,1,16883
A717681,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,8/12/2015 0:00,17,12/12/2015 14:08,12/16/2015 19:40,18,Male,Intact,Male,Neutered,1221 Algarita Ave #202,Austin,TX,1,1157
A720574,Mimi,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,2/12/2006 0:00,521,2/12/2016 7:24,2/16/2016 14:40,522,Female,Spayed,Female,Spayed,11160 Jollyville Rd,Austin,TX,0,1101
A689169,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,9/15/2014 0:00,2,9/30/2014 12:04,9/30/2014 15:48,2,Female,Intact,Female,Intact,11106 Hialeah St,Del Valle,TX,1,95
A778346,Unknown,Stray,Injured,Cat,Domestic Shorthair Mix,Orange Tabby,8/13/2017 0:00,52,8/13/2018 8:18,8/13/2018 21:50,52,Female,Intact,Female,Intact,Unknown address,Austin,TX,0,99
A708613,Gia,Owner Surrender,Normal,Cat,Domestic Medium Hair Mix,Blue,7/29/2009 0:00,313,7/29/2015 16:00,8/6/2015 18:17,314,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1103
A806309,Marianne,Owner Surrender,Normal,Cat,Domestic Shorthair,Calico,8/19/2019 0:00,12,11/15/2019 12:25,11/16/2019 18:30,12,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,99
A760301,Unknown,Stray,Nursing,Cat,Domestic Shorthair Mix,Brown Tabby,10/10/2017 0:00,0,10/16/2017 10:49,10/17/2017 13:09,1,Male,Intact,Male,Intact,417 Wye Oak,Austin,TX,1,11000
A718087,Muskogee,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,6/21/2015 0:00,26,12/21/2015 11:16,12/29/2015 13:44,27,Male,Intact,Male,Neutered,3102 Windsor Rd,Austin,TX,1,1137
A697148,Unknown,Stray,Injured,Dog,Maltese Mix,White,2/18/2011 0:00,208,2/18/2015 18:42,2/18/2015 19:15,208,Male,Neutered,Male,Neutered,900 Broken Feather Trl,Travis,TX,0,99
A744937,Iya,Public Assist,Normal,Dog,Great Pyrenees Mix,White,9/9/2015 0:00,84,4/25/2017 9:58,4/26/2017 14:05,85,Female,Intact,Female,Intact,United Kingdom And Tensley Trl,Austin,TX,1,1111
A751401,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,6/7/2015 0:00,104,6/7/2017 17:15,6/11/2017 10:00,105,Female,Intact,Female,Spayed,2010 E 10Th St,Austin,TX,1,1109
A777481,Unknown,Stray,Normal,Cat,Siamese Mix,Lynx Point,5/29/2018 0:00,8,7/29/2018 13:30,8/2/2018 16:47,9,Female,Intact,Female,Spayed,5905 Clemenrine Lane,Austin,TX,1,1222
A665102,Minnie,Stray,Normal,Dog,Pug Mix,Brown,7/29/2013 0:00,10,10/13/2013 16:46,10/18/2013 11:43,11,Female,Intact,Female,Spayed,9612 Carson Creek,Austin,TX,1,1198
A798383,Paisley,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,5/18/2019 0:00,5,6/25/2019 12:57,12/2/2019 12:24,28,Female,Intact,Female,Spayed,7008 Bethune Avenue,Austin,TX,1,126823
A668137,Gus,Stray,Normal,Dog,German Shepherd Mix,Black,10/20/2013 0:00,5,11/27/2013 15:15,12/23/2013 18:42,9,Male,Intact,Male,Neutered,10902 Mcangus Rd,Del Valle,TX,1,7235
A774863,Unknown,Stray,Normal,Dog,Pit Bull Mix,Black,4/16/2018 0:00,9,6/21/2018 12:13,6/28/2018 16:21,10,Male,Intact,Male,Neutered,115 Heritage Drive,Austin,TX,1,1208
A798538,Sebastian,Stray,Normal,Cat,Domestic Medium Hair,Black,5/1/2019 0:00,8,6/27/2019 11:25,8/7/2019 17:06,14,Male,Intact,Male,Neutered,10124 Aspen Street,Austin,TX,1,10543
A789699,Hank,Owner Surrender,Normal,Dog,Staffordshire Mix,Brown,3/11/2009 0:00,522,3/13/2019 12:29,5/2/2019 7:59,529,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,7193
A779281,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Black,6/26/2018 0:00,9,8/29/2018 12:18,9/3/2018 16:06,9,Male,Intact,Male,Neutered,Tortuga Trail And Odessa Lane,Austin,TX,1,98
A791328,Unknown,Stray,Normal,Dog,Australian Cattle Dog,Red,8/28/2018 0:00,29,3/24/2019 14:15,3/28/2019 23:02,30,Male,Intact,Male,Neutered,Teri Road And East Stassney Lane,Austin,TX,1,1134
A652827,Estrella,Stray,Normal,Dog,Labrador Retriever,Red,4/29/2012 0:00,80,11/15/2013 16:24,11/17/2013 17:19,81,Female,Intact,Female,Spayed,4405 Bucks Run,Austin,TX,1,1112
A713531,Bruno,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,12/8/2013 0:00,95,10/8/2015 11:01,10/12/2015 14:15,96,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,1110
A785282,Rocky,Stray,Normal,Dog,German Shepherd Mix,Brown,11/30/2017 0:00,52,11/30/2018 10:39,12/11/2018 11:28,53,Male,Intact,Male,Intact,1802 Cannonwood Lane,Austin,TX,1,1119
A774532,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,5/25/2018 0:00,3,6/16/2018 17:30,6/16/2018 17:58,3,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,1,96
A702547,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Brown,2/28/2015 0:00,10,5/15/2015 13:18,5/21/2015 17:42,11,Female,Intact,Female,Spayed,18101 Littig Rd,Manor,TX,1,1198
A804788,Geer Oliver,Stray,Normal,Dog,Pointer Mix,White,9/19/2017 0:00,104,9/19/2019 11:04,9/19/2019 12:11,104,Male,Neutered,Male,Neutered,West 38Th Street And Oakmont Boulevard,Austin,TX,1,99
A741573,Sweet Pea,Stray,Normal,Cat,Domestic Shorthair Mix,Black,5/4/2010 0:00,348,1/4/2017 10:32,1/4/2017 14:52,348,Female,Spayed,Female,Spayed,2801 Wells Branch Pkwy,Austin,TX,1,99
A726717,Dumpling,Stray,Normal,Cat,Domestic Shorthair Mix,White,4/1/2016 0:00,6,5/13/2016 15:55,7/24/2016 17:14,16,Female,Intact,Female,Spayed,7912 Jester Blvd,Austin,TX,1,26491
A667666,Justin,Stray,Normal,Cat,Domestic Medium Hair Mix,Brown Tabby,4/21/2013 0:00,30,11/21/2013 10:52,11/27/2013 16:09,31,Male,Neutered,Male,Neutered,E St Elmo Rd/Todd Ln,Austin,TX,1,1132
A791302,Bear,Public Assist,Normal,Dog,Rottweiler,Black,3/24/2015 0:00,237,10/9/2019 18:52,10/14/2019 15:35,237,Male,Intact,Male,Intact,Unknown address,Austin,TX,1,99
A789336,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,2/18/2019 0:00,0,2/19/2019 18:15,2/19/2019 19:06,0,Unknown,Unknown,Unknown,Unknown,1088 Park Plaza,Austin,TX,1,0
A737801,Sinatra,Public Assist,Normal,Dog,Siberian Husky,Buff,11/4/2014 0:00,104,11/7/2016 14:42,11/14/2016 12:11,105,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1109
A705614,Blue,Stray,Normal,Cat,Domestic Longhair Mix,Blue Tabby,4/19/2015 0:00,8,6/19/2015 16:31,6/23/2015 18:05,9,Male,Intact,Male,Neutered,8023 Coulver Rd,Austin,TX,1,1222
A664337,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Calico,7/17/2013 0:00,11,10/2/2013 11:04,10/8/2013 18:45,11,Female,Intact,Female,Spayed,16801 Trevin Cv,Manor,TX,1,99
A677090,Griffin,Stray,Normal,Cat,Siamese,Flame Point,2/19/2014 0:00,8,4/19/2014 12:49,6/28/2014 18:42,18,Male,Intact,Male,Neutered,8207 Canoga Ave,Austin,TX,1,22444
A685948,Haley,Stray,Normal,Dog,Chihuahua Longhair Mix,Chocolate,3/11/2014 0:00,22,8/14/2014 17:46,8/26/2014 18:08,24,Female,Intact,Female,Spayed,Mercyside And Cambourne,Pflugerville,TX,1,2280
A712162,Coco,Owner Surrender,Normal,Dog,Labrador Retriever,Chocolate,9/18/2014 0:00,52,9/18/2015 15:38,9/19/2015 16:30,52,Female,Spayed,Female,Spayed,Unknown address,Travis,TX,1,99
A665625,Snickers,Owner Surrender,Normal,Dog,Basset Hound Mix,Tricolor,10/20/2012 0:00,371,12/4/2019 15:49,12/6/2019 11:41,371,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A491814,Sadie,Stray,Normal,Dog,Rat Terrier,White,11/7/2006 0:00,395,6/9/2014 11:31,6/9/2014 16:57,395,Female,Spayed,Female,Spayed,East Stassney & Teri Road,Austin,TX,1,99
A690977,Willie,Stray,Normal,Dog,Pekingese Mix,Tan,10/28/2012 0:00,155,10/18/2015 17:16,10/23/2015 11:51,155,Male,Neutered,Male,Neutered,2237 East Riveride Drive,Austin,TX,1,99
A709112,Jasmine,Stray,Normal,Dog,Pit Bull Mix,White,8/5/2009 0:00,313,8/5/2015 11:30,12/28/2015 11:13,333,Female,Intact,Female,Spayed,2850 State Hwy 71,Travis,TX,1,21377
A710750,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue,7/27/2015 0:00,4,8/27/2015 11:33,8/27/2015 17:24,4,Female,Intact,Female,Intact,4811 S Congress Ave,Austin,TX,1,97
A672156,Blue,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,12/21/2013 0:00,6,2/5/2014 10:58,4/6/2014 17:32,15,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,22377
A784904,Chewy,Public Assist,Normal,Dog,German Shepherd,Gold,11/24/2013 0:00,260,11/24/2018 11:39,11/28/2018 11:20,261,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1103
A809815,Millie Petunia,Stray,Normal,Dog,Boxer,White,12/1/2015 0:00,208,12/1/2019 18:53,1/25/2020 19:04,216,Female,Intact,Female,Spayed,S Hwy 183 And Hwy 130,Austin,TX,1,8407
A789537,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Black,2/23/2018 0:00,52,2/25/2019 13:28,2/27/2019 18:54,52,Male,Intact,Male,Neutered,Unknown address,Austin,TX,1,99
A692911,Lincoln,Stray,Normal,Dog,Australian Shepherd Mix,Brown Merle,11/28/2013 0:00,52,11/28/2014 12:32,12/7/2014 19:07,53,Male,Intact,Male,Neutered,Ed Bluestein/Hwy 183,Austin,TX,1,1119
A689802,Mason,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,10/12/1997 0:00,886,10/9/2014 16:44,10/12/2014 16:54,887,Male,Neutered,Male,Neutered,1233 Broadmoor Dr,Austin,TX,1,1101
A731644,Honeysuckle,Stray,Normal,Dog,Miniature Pinscher,Tricolor,7/25/2015 0:00,52,7/25/2016 13:15,8/2/2016 17:42,53,Female,Intact,Female,Spayed,6901 Wier Loop Rd,Austin,TX,1,1119
A768626,Mocha,Stray,Normal,Dog,Pit Bull Mix,Tan,3/22/2011 0:00,365,3/22/2018 17:02,3/22/2018 18:35,365,Female,Spayed,Female,Spayed,Fm 812 And Lonesome Lane,Del Valle,TX,1,99
A766390,Gypsy,Owner Surrender,Normal,Dog,Border Collie Mix,Black,2/8/2017 0:00,52,2/8/2018 12:06,2/16/2018 11:18,53,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1119
A549917,Willow,Stray,Injured,Cat,Domestic Shorthair Mix,Brown Tabby,7/19/2008 0:00,548,1/20/2019 18:05,9/26/2019 12:16,583,Female,Spayed,Female,Spayed,1647 Rutland Dr,Austin,TX,1,37334
A790221,Lukas,Stray,Normal,Dog,Rottweiler Mix,Black,3/6/2017 0:00,104,3/6/2019 16:07,3/15/2019 16:27,105,Male,Intact,Male,Neutered,11503 Parsons Rd,Manor,TX,1,1109
A769906,Toast,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,3/22/2018 0:00,3,4/12/2018 12:20,6/18/2018 17:42,12,Male,Intact,Male,Neutered,7006 Bronco Court,Travis,TX,1,35225
A738902,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Calico,11/23/2015 0:00,52,11/23/2016 11:57,11/28/2016 18:10,53,Female,Intact,Female,Spayed,11215 Research Blvd  #204,Austin,TX,1,1119
A690567,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,9/30/2014 0:00,3,10/22/2014 15:20,10/22/2014 17:40,3,Female,Intact,Female,Intact,9702 Swansons Ranch Rd,Austin,TX,1,96
A759919,Unknown,Stray,Normal,Cat,Domestic Longhair Mix,Brown Tabby,8/18/2017 0:00,7,10/9/2017 16:39,10/13/2017 21:50,8,Male,Intact,Male,Neutered,Fm 969 And Johnny Morris Road,Austin,TX,1,1239
A785641,Sony,Stray,Normal,Dog,Alaskan Husky,Brown,12/6/2016 0:00,104,12/9/2018 12:58,12/9/2018 14:25,104,Male,Intact,Male,Intact,North Pleasant Valley Road And East 5Th Street,Austin,TX,1,99
A723255,Unknown,Wildlife,Sick,Other,Bat Mix,Brown,3/29/2015 0:00,52,3/29/2016 0:11,3/29/2016 8:37,52,Unknown,Unknown,Unknown,Unknown,Lonestar Dr,Travis,TX,0,99
A780785,Esco,Stray,Normal,Dog,German Shepherd Mix,Cream,9/20/2015 0:00,156,9/20/2018 11:42,9/20/2018 19:01,156,Male,Intact,Male,Intact,7Th Street And Springdale Road,Austin,TX,1,99
A745984,Gringo,Public Assist,Normal,Dog,Pit Bull Mix,Tan,3/27/2015 0:00,104,3/30/2017 18:42,4/2/2017 13:17,105,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1109
A779915,Unknown,Stray,Normal,Cat,Siamese Mix,Lynx Point,9/3/2018 0:00,0,9/6/2018 16:05,11/16/2018 14:19,10,Male,Intact,Male,Neutered,2312 Rachael Street,Austin,TX,1,1009999
A727392,Jessie,Stray,Normal,Dog,Dachshund Mix,Brown,5/21/2015 0:00,52,5/21/2016 15:59,5/24/2016 18:01,52,Female,Intact,Female,Spayed,Brodie Ln And Eskew Dr,Austin,TX,1,99
A745406,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Tan,2/11/2017 0:00,4,3/17/2017 12:32,4/14/2017 9:12,8,Female,Intact,Female,Spayed,11719 Schriber Rd,Travis,TX,1,8000
A790509,Baby,Stray,Normal,Dog,Australian Cattle Dog Mix,Tricolor,3/11/2017 0:00,104,3/11/2019 17:02,3/23/2019 0:00,106,Female,Intact,Female,Spayed,Parmer  Lane And Sh 130,Austin,TX,1,2138
A648634,Deanna,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Tortie,3/1/2011 0:00,189,10/17/2014 15:07,10/22/2014 16:48,190,Female,Spayed,Female,Spayed,Unknown address,Hays,TX,1,1105
A680419,Lizzy,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,4/2/2014 0:00,8,6/2/2014 15:17,6/8/2014 15:09,9,Female,Intact,Female,Intact,3702 Counselor,Austin,TX,1,1222
A806941,Tabitha,Stray,Normal,Dog,Border Collie,Black,5/18/2019 0:00,21,10/18/2019 12:32,10/27/2019 17:53,23,Female,Intact,Female,Spayed,2302 East William Cannon Drive,Austin,TX,1,2289
A678969,Cersei,Stray,Normal,Cat,Domestic Shorthair Mix,Cream Tabby,4/9/2014 0:00,5,5/14/2014 15:20,7/12/2014 20:40,13,Female,Intact,Female,Spayed,Pearl/ 25Th,Austin,TX,1,20647
A736183,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,8/15/2016 0:00,7,10/6/2016 11:34,10/8/2016 9:18,7,Female,Intact,Female,Intact,1905 Bitter Creek Dr,Austin,TX,0,98
A763804,Unknown,Wildlife,Injured,Other,Raccoon Mix,Gray,12/16/2016 0:00,52,12/16/2017 11:54,12/17/2017 9:37,52,Unknown,Unknown,Unknown,Unknown,11809 Cedar Valley,Austin,TX,0,99
A723327,Unknown,Wildlife,Normal,Other,Bat Mix,Brown,3/29/2015 0:00,52,3/29/2016 22:56,3/30/2016 9:13,52,Unknown,Unknown,Unknown,Unknown,Lakeshore Blvd,Austin,TX,0,99
A731842,Otto,Stray,Normal,Dog,Pug,Brown,7/28/2013 0:00,156,7/28/2016 10:32,8/4/2016 16:03,157,Male,Intact,Male,Neutered,Spellbrook Ln And Gold Crest Ln,Lakeway,TX,1,1106
A790262,Mitzi,Owner Surrender,Normal,Dog,Dachshund,Black,3/7/2014 0:00,283,8/9/2019 10:38,8/17/2019 11:52,284,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1103
A704872,Azalea,Stray,Normal,Dog,Chihuahua Shorthair Mix,White,6/10/2011 0:00,208,6/9/2015 18:56,7/5/2015 19:00,212,Female,Intact,Female,Spayed,710 E Ben White Blvd,Austin,TX,1,4176
A770794,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Torbie,4/25/2017 0:00,52,4/25/2018 13:57,4/29/2018 15:00,52,Unknown,Unknown,Unknown,Unknown,610 Bouldin Avenue,Austin,TX,1,99
A704353,Hugo,Stray,Normal,Cat,Domestic Medium Hair Mix,Black,4/3/2015 0:00,8,6/3/2015 17:28,7/2/2015 0:00,12,Male,Intact,Male,Neutered,Hergotz Ln And Dalton Ln,Austin,TX,1,6074
A750536,Coconut,Stray,Normal,Dog,Pit Bull Mix,Brown Brindle,5/28/2015 0:00,104,5/28/2017 14:19,6/10/2017 17:09,106,Female,Intact,Female,Spayed,9826 North Lake Creek Pkwy,Austin,TX,1,2138
A679785,Ivy,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,4/20/2014 0:00,5,5/26/2014 12:24,6/29/2014 12:08,10,Female,Intact,Female,Spayed,2204 Vanderbilt Ln,Austin,TX,1,10000
A776966,Cupcake,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tan,6/5/2018 0:00,6,7/21/2018 13:53,7/22/2018 0:00,6,Female,Intact,Female,Intact,Unknown address,Austin,TX,1,98
A687316,Harpo,Stray,Injured,Dog,Pit Bull Mix,Brown,9/3/2012 0:00,104,9/3/2014 13:17,9/26/2014 11:39,107,Male,Intact,Male,Neutered,6506 Williamson Rd,Travis,TX,1,3186
A679157,Unknown,Stray,Nursing,Dog,Labrador Retriever,Cream,5/5/2014 0:00,1,5/17/2014 7:49,6/30/2014 17:15,8,Male,Intact,Male,Neutered,4434 Frontier Trl,Austin,TX,1,51636
A797130,Grumpy,Stray,Normal,Cat,Domestic Shorthair,Blue,5/13/2019 0:00,3,6/9/2019 16:29,6/28/2019 12:08,6,Male,Intact,Male,Intact,6121 Ponca Street,Austin,TX,1,6000
A780414,Unknown,Stray,Normal,Cat,Domestic Medium Hair Mix,Black,12/14/2017 0:00,39,9/14/2018 14:00,9/23/2018 13:49,40,Female,Intact,Female,Spayed,6Th Street And Ih35,Austin,TX,1,1125
A771940,Archie,Stray,Normal,Cat,Domestic Shorthair Mix,Cream Tabby,4/5/2018 0:00,5,5/12/2018 12:34,7/10/2018 7:40,13,Male,Intact,Male,Neutered,South 1St And Ben White,Austin,TX,1,20647
A743860,Unknown,Owner Surrender,Nursing,Dog,Great Pyrenees Mix,White,2/16/2017 0:00,0,2/18/2017 14:03,2/25/2017 15:27,1,Unknown,Unknown,Unknown,Unknown,Unknown address,Travis,TX,1,11000
A693788,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Cream,12/13/2014 0:00,0,12/14/2014 16:29,2/7/2015 17:45,8,Male,Intact,Male,Neutered,13808  Maha Rd,Austin,TX,1,647999
A733324,Unknown,Stray,Normal,Dog,Rat Terrier Mix,Black,6/28/2016 0:00,7,8/20/2016 12:30,9/13/2016 13:40,11,Male,Intact,Male,Neutered,11752 Von Quintus Dr,Austin,TX,1,6352
A623871,Slinky,Owner Surrender,Sick,Dog,Dachshund,Red,4/7/2006 0:00,570,3/14/2017 10:06,3/15/2017 16:23,570,Male,Neutered,Male,Neutered,Unknown address,Travis,TX,1,99
A726189,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,4/15/2016 0:00,3,5/7/2016 14:04,5/8/2016 0:00,3,Male,Intact,Male,Intact,1701 Briarcliff Blvd,Austin,TX,1,96
A798964,Unknown,Stray,Normal,Cat,Domestic Shorthair,Orange Tabby,5/2/2019 0:00,8,7/2/2019 14:38,7/7/2019 19:43,9,Male,Intact,Male,Neutered,14001 Dewberry Drive,Pflugerville,TX,1,1222
A801087,Unknown,Stray,Sick,Cat,Domestic Shorthair,Black,7/16/2019 0:00,2,7/31/2019 9:53,7/31/2019 14:46,2,Female,Intact,Female,Intact,2106 Lamplight Village,Austin,TX,1,95
A663550,Gus,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Cream Tabby,7/11/2013 0:00,14,10/22/2013 13:36,10/27/2013 11:45,15,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,1170
A761508,Elliott,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,10/4/2017 0:00,4,11/6/2017 11:01,12/27/2017 7:13,12,Male,Intact,Male,Neutered,8005 Brockman,Austin,TX,1,23707
A660790,Clyde,Stray,Normal,Dog,Siberian Husky Mix,Silver,2/12/2013 0:00,244,10/19/2017 16:47,10/20/2017 11:32,244,Male,Neutered,Male,Neutered,6300 Emerald Forest,Austin,TX,1,99
A689836,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,9/18/2014 0:00,3,10/10/2014 12:45,10/10/2014 14:39,3,Female,Intact,Female,Intact,6918 Carwheel Dr,Austin,TX,1,96
A539175,Jabon,Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,3/31/2008 0:00,290,10/24/2013 21:33,10/25/2013 14:51,290,Male,Neutered,Male,Neutered,2302 E. William Cannon,Austin,TX,1,99
A691544,Spruce,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,10/9/2014 0:00,4,11/6/2014 10:53,11/9/2014 17:31,4,Male,Intact,Male,Intact,6810 Kings West Point,Austin,TX,1,97
A778731,Unknown,Stray,Normal,Dog,Labrador Retriever Mix,Black,6/19/2018 0:00,8,8/19/2018 13:01,8/25/2018 19:07,9,Male,Intact,Male,Neutered,507 West Applegate,Austin,TX,1,1222
A735187,Morris,Stray,Normal,Cat,Domestic Shorthair Mix,Black,8/20/2016 0:00,4,9/20/2016 11:27,9/30/2016 0:00,5,Male,Intact,Male,Intact,3001 Yandall,Austin,TX,1,1341
A762195,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,11/15/2016 0:00,52,11/15/2017 18:46,11/18/2017 19:09,52,Male,Intact,Male,Intact,Burleson Road And Princeton Drive,Austin,TX,1,99
A678116,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,4/5/2014 0:00,4,5/4/2014 12:00,5/4/2014 13:47,4,Female,Intact,Female,Intact,4511 Lucksinger Ln,Austin,TX,1,97
A747220,Jordan,Owner Surrender,Normal,Dog,German Shepherd Mix,Black,9/24/2016 0:00,29,4/16/2017 18:11,4/18/2017 15:24,29,Female,Intact,Female,Spayed,Unknown address,Manor,TX,1,99
A793272,Maybel,Owner Surrender,Normal,Dog,Labrador Retriever Mix,Black,10/22/2017 0:00,107,11/11/2019 11:13,11/22/2019 17:42,108,Female,Spayed,Female,Spayed,Unknown address,Outside Jurisdiction,unknown,1,1109
A689698,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,10/8/2013 0:00,52,10/8/2014 11:17,10/9/2014 9:00,52,Female,Intact,Female,Intact,1902 Mirabeau St,Austin,TX,1,99
A741779,Teddy,Stray,Normal,Dog,Shih Tzu Mix,Black,1/8/2012 0:00,261,1/8/2017 16:36,1/12/2017 18:47,261,Male,Intact,Male,Neutered,813 Sahara Ave,Austin,TX,1,99
A670606,Bella,Public Assist,Normal,Cat,Domestic Shorthair Mix,Calico,1/11/2012 0:00,104,1/11/2014 1:23,1/11/2014 18:24,104,Female,Spayed,Female,Spayed,6920 Manchaca,Austin,TX,1,99
A685823,Walker,Stray,Normal,Dog,Pit Bull Mix,Black,8/13/2011 0:00,156,8/13/2014 10:23,8/15/2014 17:17,156,Male,Neutered,Male,Neutered,Franklins Tail & Canon Yeomans Trl,Austin,TX,1,99
A749412,Emerit,Stray,Normal,Dog,Australian Cattle Dog Mix,Red Tick,5/14/2016 0:00,52,5/14/2017 15:50,5/31/2017 10:36,54,Male,Intact,Male,Neutered,2001 Bastrop Hwy,Austin,TX,1,2176
A749430,Maria,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,11/30/2016 0:00,24,5/22/2017 18:30,5/25/2017 11:24,25,Female,Spayed,Female,Spayed,Unknown address,Travis,TX,1,1141
